,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
295,Juan Mata,Juan Manuel Mata García,31,82,Spain,Manchester United,135000,2021.0,854
296,O. Giroud,Olivier Giroud,32,82,France,Chelsea,140000,2020.0,11
297,S. Kjær,Simon Thorup Kjær,30,82,Denmark,Sevilla FC,24000,2021.0,597
298,Willian,Willian Borges da Silva,30,82,Brazil,Chelsea,140000,2020.0,504
299,V. Ćorluka,Vedran Ćorluka,33,82,Croatia,Lokomotiv Moscow,1000,2020.0,442
300,M. Arnautović,Marko Arnautović,30,82,Austria,Shanghai SIPG FC,29000,2022.0,756
301,A. Sánchez,Alexis Alejandro Sánchez Sánchez,30,82,Chile,Manchester United,150000,2022.0,438
302,Giuliano,Giuliano Victor de Paula,29,82,Brazil,Al Nassr,59000,2021.0,137
303,A. Kolarov,Aleksandar Kolarov,33,82,Serbia,Roma,52000,2020.0,457
304,M. Balotelli,Mario  Barwuah Balotelli,28,82,Italy,Brescia,27000,2022.0,245
305,Marlos,Marlos Romero Bonfim,31,82,Ukraine,Shakhtar Donetsk,1000,2021.0,976
306,Taison,Taison Barcellos Freda,31,82,Brazil,Shakhtar Donetsk,1000,2021.0,196
307,B. Dost,Bas Dost,30,82,Netherlands,Sporting CP,23000,2021.0,431
308,G. Bonaventura,Giacomo Bonaventura,29,82,Italy,Milan,56000,2020.0,102
309,Pedro,Pedro Eliezer Rodríguez Ledesma,31,82,Spain,Chelsea,140000,2020.0,504
310,L. de Jong,Luuk de Jong,28,82,Netherlands,Sevilla FC,29000,2023.0,431
311,S. El Shaarawy,Stephan El Shaarawy,26,82,Italy,Shanghai Greenland Shenhua FC,29000,2022.0,222
312,Ander Herrera,Ander Herrera Agüera,29,82,Spain,Paris Saint-Germain,100000,2024.0,696
313,X. Shaqiri,Xherdan Shaqiri,27,82,Switzerland,Liverpool,120000,2023.0,505
314,Mário Fernandes,Mário Figueira Fernandes,28,82,Russia,PFC CSKA Moscow,1000,2022.0,567
315,S. Coates,Sebastián Coates Nión,28,82,Uruguay,Sporting CP,20000,2022.0,813
316,C. Bakambu,Cédric Bakambu,28,82,DR Congo,Beijing Sinobo Guoan FC,34000,2021.0,900
317,T. Meunier,Thomas Meunier,27,82,Belgium,Paris Saint-Germain,87000,2020.0,567
318,K. Bellarabi,Karim Bellarabi,29,82,Germany,Bayer 04 Leverkusen,89000,2021.0,608
319,J. Lingard,Jesse Lingard,26,82,England,Manchester United,135000,2021.0,504
320,Q. Promes,Quincy Anton Promes,27,82,Netherlands,Ajax,32000,2024.0,608
321,J. Vardy,Jamie Vardy,32,82,England,Leicester City,115000,2022.0,524
322,D. Zapata,Duván Zapata,28,82,Colombia,Atalanta,80000,2020.0,588
323,Morales,José Luis Morales Nogales,31,82,Spain,Levante UD,39000,2021.0,504
324,Raphaelito Anjos,Raphael William Anjos Rochedo,31,82,Brazil,Grêmio,32000,2022.0,275
325,Juiano Mestres,Juan Everton Mestres de Mesquita,35,82,Brazil,Cruzeiro,28000,2022.0,509
326,Rosberto Dourado,Rosberto J. Dourado Santos,31,82,Brazil,Atlético Mineiro,46000,2022.0,696
327,E. Schetino,Egidio Maestre Schetino,27,82,Uruguay,Uruguay,0,,817
328,J. Sildero,José María Sildero,27,82,Uruguay,Uruguay,0,,207
329,L. Martínez,Lautaro Martínez,21,81,Argentina,Inter,61000,2023.0,186
330,H. Aouar,Houssem Aouar,21,81,France,Olympique Lyonnais,59000,2023.0,925
331,T. Ndombele,Tanguy NDombèlé Alvaro,22,81,France,Tottenham Hotspur,87000,2024.0,656
332,Éder Militão,Éder Gabriel Militão,21,81,Brazil,Real Madrid,105000,2025.0,152
333,A. Cragno,Alessio Cragno,25,81,Italy,Cagliari,30000,2024.0,964
334,D. van de Beek,Donny van de Beek,22,81,Netherlands,Ajax,24000,2022.0,567
335,V. Lindelöf,Victor Nilsson Lindelöf,24,81,Sweden,Manchester United,97000,2021.0,817
336,Dani Ceballos,Daniel Ceballos Fernández,22,81,Spain,Arsenal,82000,2020.0,414
337,Pablo Fornals,Pablo Fornals Malla,23,81,Spain,West Ham United,82000,2024.0,414
338,E. Can,Emre Can,25,81,Germany,Juventus,110000,2022.0,846
339,Gayà,José Luís Gayà Peña,24,81,Spain,Valencia CF,35000,2023.0,308
340,David Neres,David Neres Campos,22,81,Brazil,Ajax,26000,2023.0,343
341,P. Zieliński,Piotr Zieliński,25,81,Poland,Napoli,71000,2021.0,527
342,G. Rulli,Gerónimo Rulli,27,81,Argentina,Montpellier HSC,32000,2020.0,300
343,G. Xhaka,Granit Xhaka,26,81,Switzerland,Arsenal,94000,2021.0,215
344,Rafinha,Rafael Alcântara do Nascimento,26,81,Brazil,FC Barcelona,160000,2020.0,881
345,G. Kondogbia,Geoffrey Kondogbia,26,81,Central African Rep.,Valencia CF,45000,2022.0,457
346,M. Sabitzer,Marcel Sabitzer,25,81,Austria,RB Leipzig,59000,2022.0,925
347,L. Shaw,Luke Shaw,23,81,England,Manchester United,97000,2023.0,457
348,J. Martínez,Josef Alexander Martínez,26,81,Venezuela,Atlanta United,14000,2023.0,208
349,A. Doucouré,Abdoulaye Doucouré,26,81,France,Watford,73000,2023.0,567
350,W. Ndidi,Onyinye Wilfred Ndidi,22,81,Nigeria,Leicester City,74000,2024.0,751
351,T. Horn,Timo Horn,26,81,Germany,1. FC Köln,28000,2023.0,822
352,W. Orban,Willi Orban,26,81,Hungary,RB Leipzig,57000,2022.0,442
353,A. Plea,Alassane Plea,26,81,France,Borussia Mönchengladbach,41000,2023.0,609
354,Y. Poulsen,Yussuf Yurary Poulsen,25,81,Denmark,RB Leipzig,65000,2022.0,609
355,R. Fraser,Ryan Fraser,25,81,Scotland,Bournemouth,76000,2020.0,611
356,M. Ginter,Matthias Ginter,25,81,Germany,Borussia Mönchengladbach,33000,2021.0,44
357,R. Guerreiro,Raphaël Guerreiro,25,81,Portugal,Borussia Dortmund,79000,2020.0,480
358,João Mário,João Mário Naval Costa Eduardo,26,81,Portugal,Inter,74000,2021.0,527
359,Thiago Mendes,Thiago Henrique Mendes Ribeiro,27,81,Brazil,Olympique Lyonnais,73000,2023.0,28
360,A. Izzo,Armando Izzo,27,81,Italy,Torino,51000,2023.0,616
361,M. Brozović,Marcelo Brozović,26,81,Croatia,Inter,68000,2022.0,908
362,A. Ljajić,Adem Ljajić,27,81,Serbia,Beşiktaş JK,80000,2022.0,83
363,J. Corona,Jesús Corona,26,81,Mexico,FC Porto,19000,2022.0,45
364,Jordi Masip,Jordi Masip López,30,81,Spain,Real Valladolid CF,21000,2022.0,387
365,T. Vaclík,Tomáš Vaclík,30,81,Czech Republic,Sevilla FC,18000,2021.0,300
366,L. Milivojević,Luka Milivojević,28,81,Serbia,Crystal Palace,66000,2023.0,437
367,Gerard Moreno,Gerard Moreno Balagueró,27,81,Spain,Villarreal CF,45000,2023.0,61
368,W. Weghorst,Wout Weghorst,26,81,Netherlands,VfL Wolfsburg,62000,2023.0,978
369,Quaresma,Ricardo Andrade Quaresma Bernardo,35,81,Portugal,Beşiktaş JK,59000,2020.0,67
370,J. Mathieu,Jérémy Mathieu,35,81,France,Sporting CP,13000,2020.0,568
371,J. Milner,James Philip Milner,33,81,England,Liverpool,105000,2020.0,696
372,L. López,Lisandro López,36,81,Argentina,Racing Club,25000,2020.0,682
373,B. Gomis,Bafétimbi Gomis,33,81,France,Al Hilal,56000,2020.0,978
374,M. Dembélé,Moussa Sidi Yaya Dembélé,31,81,Belgium,Guangzhou R&F FC,23000,2021.0,390
375,Cesc Fàbregas,Francesc Fàbregas i Soler,32,81,Spain,AS Monaco,50000,2022.0,947
376,A. Consigli,Andrea Consigli,32,81,Italy,Sassuolo,48000,2022.0,964
377,L. Koscielny,Laurent Koscielny,33,81,France,FC Girondins de Bordeaux,39000,2023.0,597
378,Jardel,Jardel Nivaldo Vieira,33,81,Brazil,SL Benfica,18000,2021.0,639
379,Renato Augusto,Renato  Soares de Oliveira Augusto,31,81,Brazil,Beijing Sinobo Guoan FC,28000,2021.0,946
380,José Fonte,José Miguel da Rocha Fonte,35,81,Portugal,LOSC Lille,32000,2021.0,685
381,A. Guardado,José Andrés Guardado Hernández,32,81,Mexico,Real Betis,32000,2020.0,43
382,L. Piszczek,Łukasz Piszczek,34,81,Poland,Borussia Dortmund,76000,2020.0,96
383,K. Gameiro,Kévin Gameiro,32,81,France,Valencia CF,48000,2021.0,430
384,D. Payet,Dimitri  Payet,32,81,France,Olympique de Marseille,46000,2021.0,83
385,Beñat,Beñat Etxebarria Urkiaga,32,81,Spain,Athletic Club de Bilbao,32000,2020.0,496
386,Adán,Antonio Adán Garrido,32,81,Spain,Atlético Madrid,46000,2020.0,822
387,B. Höwedes,Benedikt Höwedes,31,81,Germany,Lokomotiv Moscow,1000,2022.0,442
388,F. Muslera,Fernando Muslera,33,81,Uruguay,Galatasaray SK,59000,2021.0,709
389,M. Sissoko,Moussa Sissoko,29,81,France,Tottenham Hotspur,105000,2021.0,567
390,M. Parolo,Marco Parolo,34,81,Italy,Lazio,54000,2020.0,567
391,Fernando,Fernando Francisco Reges,31,81,Brazil,Sevilla FC,22000,2022.0,44
392,N. Gaitán,Osvaldo Nicolás Fabián Gaitán,31,81,Argentina,Chicago Fire,13000,2019.0,976
393,S. Giovinco,Sebastian Giovinco,32,81,Italy,Al Hilal,56000,2022.0,637
394,Luiz Gustavo,Luiz Gustavo Dias,31,81,Brazil,Olympique de Marseille,42000,2021.0,390
395,N. Nkoulou,Nicolas N'Koulou,29,81,Cameroon,Torino,54000,2020.0,817
396,N. Matić,Nemanja Matić,30,81,Serbia,Manchester United,115000,2020.0,571
397,Marcos Alonso,Marcos Alonso Mendoza,28,81,Spain,Chelsea,115000,2023.0,179
398,H. Mkhitaryan,Henrikh Mkhitaryan,30,81,Armenia,Arsenal,94000,2021.0,504
399,André Almeida,André Gomes Magalhaes de Almeida,28,81,Portugal,SL Benfica,18000,2023.0,751
400,A. Florenzi,Alessandro  Florenzi,28,81,Italy,Roma,51000,2023.0,102
401,E. Zahavi,Eran Zahavi,31,81,Israel,Guangzhou R&F FC,25000,2020.0,83
402,F. Vázquez,Franco Vázquez,30,81,Argentina,Sevilla FC,24000,2021.0,215
403,Lucas Vázquez,Lucas Vázquez Iglesias,28,81,Spain,Real Madrid,180000,2021.0,504
404,Dani García,Daniel García Carrillo,29,81,Spain,Athletic Club de Bilbao,33000,2022.0,771
405,M. Acuña,Marcos Javier Acuña,27,81,Argentina,Sporting CP,21000,2023.0,389
406,Laure Santeiro,Laureano Thomas Santeiro Marre,31,81,Brazil,Fluminense,40000,2022.0,254
407,J. Frendado,Jaime Nicolás Frendado,35,81,Uruguay,Uruguay,0,,509
408,S. Ardero,Saúl Marcelo Ardero,31,81,Uruguay,Uruguay,0,,254
409,L. Dálves,Luis Roberto Dálves,27,81,Uruguay,Uruguay,0,,978
410,S. Mandíquez,Segundo Mandíquez,30,81,Ecuador,Ecuador,0,,978
411,João Félix,João Félix Sequeira,19,80,Portugal,Atlético Madrid,38000,2026.0,608
412,N. Barella,Nicolò Barella,22,80,Italy,Inter,60000,2020.0,656
413,J. Gomez,Joe Gomez,22,80,England,Liverpool,73000,2024.0,621
414,A. Christensen,Andreas Christensen,23,80,Denmark,Chelsea,85000,2022.0,597
415,M. Maignan,Mike Maignan,23,80,France,LOSC Lille,28000,2022.0,300
416,Y. Tielemans,Youri Tielemans,22,80,Belgium,Leicester City,76000,2023.0,895
417,Mario Hermoso,Mario Hermoso Canseco,24,80,Spain,Atlético Madrid,46000,2024.0,48
418,Carlos Soler,Carlos Soler Barragán,22,80,Spain,Valencia CF,36000,2021.0,527
419,M. Caldara,Mattia Caldara,25,80,Italy,Milan,40000,2023.0,616
420,H. Winks,Harry Winks,23,80,England,Tottenham Hotspur,82000,2024.0,656
421,K. Piątek,Krzysztof Piątek,24,80,Poland,Milan,44000,2023.0,768
422,Diogo Jota,Diogo José Teixeira da Silva,22,80,Portugal,Wolverhampton Wanderers,84000,2022.0,504
423,Marcos Llorente,Marcos Llorente Moreno,24,80,Spain,Atlético Madrid,46000,2024.0,908
424,F. Mendy,Ferland Mendy,24,80,France,Real Madrid,115000,2025.0,827
425,Melendo,Óscar Melendo Jiménez,21,80,Spain,RCD Espanyol,26000,2022.0,480
426,Rúben Dias,Rúben Alves Dias,22,80,Portugal,SL Benfica,14000,2024.0,616
427,D. Livaković,Dominik Livaković,23,80,Croatia,Dinamo Zagreb,1000,2023.0,300
428,Héctor Bellerín,Héctor Bellerín Moruno,24,80,Spain,Arsenal,69000,2023.0,102
429,B. Mendy,Benjamin Mendy,24,80,France,Manchester City,96000,2022.0,48
430,M. Dembélé,Moussa Dembélé,22,80,France,Olympique Lyonnais,71000,2023.0,864
431,O. Vlachodimos,Odisseas Vlachodimos,25,80,Greece,SL Benfica,12000,2023.0,964
432,Santi Mina,Santiago Mina Lorenzo,23,80,Spain,RC Celta,29000,2024.0,682
433,Rony Lopes,Marcos Paulo Mesquita Lopes,23,80,Portugal,Sevilla FC,19000,2024.0,501
434,J. Correa,Joaquín Correa,24,80,Argentina,Lazio,53000,2023.0,369
435,T. Bakayoko,Tiémoué Bakayoko,24,80,France,Chelsea,85000,2022.0,44
436,M. Eggestein,Maximilian Eggestein,22,80,Germany,SV Werder Bremen,31000,2023.0,696
437,Odriozola,Álvaro Odriozola Arzalluz,23,80,Spain,Real Madrid,115000,2024.0,27
438,M. Gómez,Maximiliano Gómez,22,80,Uruguay,Valencia CF,40000,2024.0,978
439,Sergi Darder,Sergi Darder Moll,25,80,Spain,RCD Espanyol,33000,2023.0,895
440,K. Zouma,Kurt Happy Zouma,24,80,France,Chelsea,85000,2023.0,649
441,L. Paredes,Leandro Paredes,25,80,Argentina,Paris Saint-Germain,79000,2023.0,908
442,N. Aké,Nathan Aké,24,80,Netherlands,Bournemouth,58000,2022.0,273
443,E. Hysaj,Elseid Hysaj,25,80,Albania,Napoli,60000,2021.0,96
444,André Gomes,André Filipe Tavares Gomes,25,80,Portugal,Everton,76000,2024.0,846
445,K. Baldé,Keita Baldé,24,80,Senegal,AS Monaco,40000,2022.0,940
446,J. Weigl,Julian Weigl,23,80,Germany,Borussia Dortmund,61000,2021.0,908
447,V. Rongier,Valentin Rongier,24,80,France,FC Nantes,29000,2022.0,527
448,Yeray,Yeray Álvarez López,24,80,Spain,Athletic Club de Bilbao,23000,2026.0,616
449,Loren,Lorenzo Morón García,25,80,Spain,Real Betis,31000,2022.0,722
450,R. Rodríguez,Ricardo Rodríguez,26,80,Switzerland,Milan,42000,2021.0,502
451,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,25,80,England,Liverpool,90000,2022.0,925
452,Campaña,José Ángel Gómez Campaña,26,80,Spain,Levante UD,31000,2023.0,908
453,A. Mandi,Aïssa Mandi,27,80,Algeria,Real Betis,27000,2021.0,509
454,Deulofeu,Gerard Deulofeu Lázaro,25,80,Spain,Watford,78000,2023.0,208
455,Bernat,Juan Bernat Velasco,26,80,Spain,Paris Saint-Germain,75000,2021.0,477
456,E. Andrada,Esteban Andrada,28,80,Argentina,Boca Juniors,24000,2022.0,809
457,M. Keane,Michael Keane,26,80,England,Everton,80000,2022.0,442
458,J. Quintero,Juan Fernando Quintero,26,80,Colombia,River Plate,30000,2022.0,501
459,Samu Castillejo,Samuel Castillejo Azuaga,24,80,Spain,Milan,40000,2023.0,735
460,W. Benítez,Walter Benítez,26,80,Argentina,OGC Nice,30000,2020.0,275
461,A. Rebić,Ante Rebić,25,80,Croatia,Eintracht Frankfurt,44000,2022.0,825
462,E. Bailly,Eric Bailly,25,80,Ivory Coast,Manchester United,105000,2020.0,817
463,M. Almirón,Miguel Almirón,25,80,Paraguay,Newcastle United,52000,2024.0,735
464,M. Lazzari,Manuel Lazzari,25,80,Italy,Lazio,53000,2024.0,611
465,M. Lanzini,Manuel Lanzini,26,80,Argentina,West Ham United,88000,2020.0,283
466,J. Zoet,Jeroen Zoet,28,80,Netherlands,PSV,18000,2021.0,300
467,M. Ryan,Mathew Ryan,27,80,Australia,Brighton & Hove Albion,43000,2022.0,387
468,Sergi Gómez,Sergi Gómez Solà,27,80,Spain,Sevilla FC,20000,2022.0,514
469,H. Vanaken,Hans Vanaken,26,80,Belgium,Club Brugge KV,30000,2024.0,960
470,M. Hinteregger,Martin Hinteregger,26,80,Austria,Eintracht Frankfurt,39000,2024.0,273
471,M. Nastasić,Matija Nastasić,26,80,Serbia,FC Schalke 04,35000,2022.0,773
472,Gabriel,Gabriel Appelt Pires,25,80,Brazil,SL Benfica,17000,2023.0,921
473,C. Wilson,Callum Wilson,27,80,England,Bournemouth,81000,2023.0,608
474,J. Guilavogui,Josuha Guilavogui,28,80,France,VfL Wolfsburg,51000,2020.0,44
475,D. Klaassen,Davy Klaassen,26,80,Netherlands,SV Werder Bremen,35000,2022.0,414
476,P. Kadeřábek,Pavel Kadeřábek,27,80,Czech Republic,TSG 1899 Hoffenheim,39000,2023.0,102
477,C. Kramer,Christoph Kramer,28,80,Germany,Borussia Mönchengladbach,34000,2021.0,632
478,Iñigo Martínez,Íñigo Martínez Berridi,28,80,Spain,Athletic Club de Bilbao,29000,2023.0,773
479,Portu,Cristian Portugués Manzanera,27,80,Spain,Real Sociedad,38000,2024.0,524
480,Manu Trigueros,Manuel Trigueros Muñoz,27,80,Spain,Villarreal CF,39000,2022.0,895
481,H. Çalhanoğlu,Hakan Çalhanoğlu,25,80,Turkey,Milan,48000,2021.0,569
482,M. Dabbur,Moanes Dabour,27,80,Israel,Sevilla FC,24000,2023.0,900
483,M. Halstenberg,Marcel Halstenberg,27,80,Germany,RB Leipzig,53000,2022.0,48
484,M. Vecino,Matias Vecino,27,80,Uruguay,Inter,63000,2022.0,632
485,M. Dúbravka,Martin Dúbravka,30,80,Slovakia,Newcastle United,37000,2022.0,14
486,M. Dmitrović,Marko Dmitrović,27,80,Serbia,SD Eibar,22000,2021.0,576
487,Joaquín,Joaquín Sánchez Rodríguez,37,80,Spain,Real Betis,22000,2020.0,676
488,W. Rooney,Wayne Mark Rooney,33,80,England,DC United,13000,2021.0,569
489,Moyá,Miguel Ángel Moyá Rumbo,35,80,Spain,Real Sociedad,17000,2020.0,809
490,Nani,Luís Carlos Almeida da Cunha,32,80,Portugal,Orlando City SC,13000,2021.0,83
491,J. Mascherano,Javier Alejandro Mascherano,35,80,Argentina,Hebei China Fortune FC,13000,2019.0,496
492,Diego López,Diego López Rodríguez,37,80,Spain,RCD Espanyol,17000,2020.0,300
493,I. Akinfeev,Igor Akinfeev,33,80,Russia,PFC CSKA Moscow,1000,2022.0,300
494,A. Gignac,André-Pierre Gignac,33,80,France,Tigres U.A.N.L.,88000,2023.0,579
495,Jorge Molina,Jorge Molina Vidal,37,80,Spain,Getafe CF,25000,2021.0,543
496,B. Costil,Benoît Costil,31,80,France,FC Girondins de Bordeaux,30000,2021.0,300
497,L. Perrin,Loïc Perrin,33,80,France,AS Saint-Étienne,37000,2020.0,577
498,B. Foster,Ben Foster,36,80,England,Watford,36000,2020.0,822
499,T. Heaton,Tom Heaton,33,80,England,Aston Villa,50000,2021.0,723
500,S. Mandanda,Steve Mandanda,34,80,France,Olympique de Marseille,32000,2021.0,964
501,Charles,Charles Dias De Oliveira,35,80,Brazil,SD Eibar,25000,2020.0,864
502,S. Radu,Ştefan Daniel Radu,32,80,Romania,Lazio,51000,2020.0,273
503,D. Rose,Danny Rose,28,80,England,Tottenham Hotspur,90000,2021.0,390
504,E. Lamela,Erik Lamela,27,80,Argentina,Tottenham Hotspur,94000,2022.0,230
505,Raúl García,Raúl García Escudero,32,80,Spain,Athletic Club de Bilbao,30000,2021.0,221
506,Naldo,Ronaldo  Aparecido Rodrigues,36,80,Brazil,AS Monaco,30000,2020.0,813
507,D. Wass,Daniel Wass,30,80,Denmark,Valencia CF,42000,2022.0,105
508,S. Romero,Sergio Germán Romero,32,80,Argentina,Manchester United,85000,2021.0,300
509,Pedro León,Pedro León Sánchez Gil,32,80,Spain,SD Eibar,30000,2020.0,314
510,I. Piatti,Ignacio Piatti,34,80,Argentina,Montreal Impact,13000,2019.0,137
511,D. Ospina,David Ospina Ramírez,30,80,Colombia,Napoli,51000,2022.0,14
512,M. Díaz,Marcelo Alfonso Díaz Rojas,32,80,Chile,Racing Club,25000,2021.0,77
513,M. Valbuena,Mathieu Valbuena,34,80,France,Olympiacos CFP,1000,2020.0,284
514,L. Bender,Lars Bender,30,80,Germany,Bayer 04 Leverkusen,62000,2021.0,751
515,S. Bender,Sven Bender,30,80,Germany,Bayer 04 Leverkusen,62000,2021.0,846
516,E. Capoue,Etienne Capoue,30,80,France,Watford,68000,2022.0,44
517,Antunes,Vitorino Gabriel  Pacheco Antunes,32,80,Portugal,Getafe CF,27000,2020.0,308
518,R. Fährmann,Ralf Fährmann,30,80,Germany,Norwich City,43000,2020.0,275
519,F. Fazio,Federico Julián Fazio,32,80,Argentina,Roma,45000,2021.0,733
520,M. Hasebe,長谷 部誠,35,80,Japan,Eintracht Frankfurt,28000,2020.0,908
521,Sidnei,Sidnei Rechel da Silva Júnior,29,80,Brazil,Real Betis,29000,2022.0,10
522,D. Perotti,Diego Perotti,30,80,Argentina,Roma,54000,2021.0,530
523,L. Pratto,Lucas David Pratto,31,80,Argentina,River Plate,33000,2022.0,814
524,S. Feghouli,Sofiane Feghouli,29,80,Algeria,Galatasaray SK,77000,2022.0,608
525,K. Trippier,Kieran Trippier,28,80,England,Atlético Madrid,56000,2022.0,102
526,M. Musacchio,Mateo Pablo Musacchio,28,80,Argentina,Milan,44000,2021.0,817
527,Y. M'Vila,Yann Gérard M'Vila,29,80,France,AS Saint-Étienne,38000,2022.0,105
528,L. Stindl,Lars Stindl,30,80,Germany,Borussia Mönchengladbach,39000,2021.0,569
529,F. Smolov,Fyodor Smolov,29,80,Russia,Lokomotiv Moscow,1000,2022.0,369
530,S. Nzonzi,Steven N'Kemboanza Mike Christopher Nzonzi,30,80,France,Galatasaray SK,68000,2020.0,889
531,F. Coquelin,Francis Coquelin,28,80,France,Valencia CF,43000,2022.0,751
532,Hulk,Givanildo Vieira de Souza,32,80,Brazil,Shanghai SIPG FC,23000,2020.0,29
533,K. Strootman,Kevin Strootman,29,80,Netherlands,Olympique de Marseille,45000,2023.0,788
534,C. Smalling,Chris Smalling,29,80,England,Manchester United,115000,2022.0,649
535,K. Glik,Kamil Glik,31,80,Poland,AS Monaco,42000,2021.0,612
536,E. Salvio,Eduardo Antonio Salvio,28,80,Argentina,Boca Juniors,31000,2022.0,794
537,D. Subašić,Danijel Subašić,34,80,Croatia,AS Monaco,34000,2020.0,275
538,K. Vogt,Kevin Vogt,27,80,Germany,TSG 1899 Hoffenheim,39000,2022.0,649
539,R. Pereyra,Roberto Pereyra,28,80,Argentina,Watford,78000,2021.0,925
540,Y. Belhanda,Younès Belhanda,29,80,Morocco,Galatasaray SK,77000,2021.0,527
541,Sergi Enrich,Sergio Enrich Ametller,29,80,Spain,SD Eibar,34000,2022.0,552
542,D. Lovren,Dejan Lovren,29,80,Croatia,Liverpool,90000,2021.0,442
543,S. Verdi,Simone Verdi,26,80,Italy,Napoli,69000,2023.0,254
544,L. Muriel,Luis Fernando Muriel Fruto,28,80,Colombia,Atalanta,69000,2024.0,208
545,D. Vida,Domagoj Vida,30,80,Croatia,Beşiktaş JK,68000,2022.0,817
546,Ibai Gómez,Ibai Gómez Pérez,29,80,Spain,Athletic Club de Bilbao,31000,2022.0,569
547,S. Berghuis,Steven Berghuis,27,80,Netherlands,Feyenoord,21000,2022.0,343
548,Cristian Tello,Cristian Tello Herrera,27,80,Spain,Real Betis,30000,2022.0,207
549,Ismaily,Ismaily Gonçalves dos S.,29,80,Brazil,Shakhtar Donetsk,1000,2023.0,457
550,F. Ghoulam,Faouzi Ghoulam,28,80,Algeria,Napoli,66000,2022.0,48
551,S. Sané,Salif Sané,28,80,Senegal,FC Schalke 04,37000,2022.0,60
552,S. Zaza,Simone Zaza,28,80,Italy,Torino,59000,2023.0,29
553,S. Vrsaljko,Šime Vrsaljko,27,80,Croatia,Atlético Madrid,53000,2022.0,509
554,Pozuelo,Alejandro Pozuelo Melero,27,80,Spain,Toronto FC,12000,2023.0,443
555,R. Jiménez,Raúl Alonso Jiménez Rodríguez,28,80,Mexico,Wolverhampton Wanderers,99000,2023.0,186
556,Bernard,Bernard  Anício Caldeira Duarte,26,80,Brazil,Everton,88000,2022.0,637
557,T. Stepanenko,Taras Stepanenko,29,80,Ukraine,Shakhtar Donetsk,1000,2022.0,390
558,F. Armani,Franco Armani,32,80,Argentina,River Plate,22000,2022.0,275
559,I. Marcone,Iván Marcone,29,80,Argentina,Boca Juniors,29000,2023.0,771
560,Jony,Jonathan Rodríguez Menéndez,27,80,Spain,Lazio,56000,2024.0,735
